VehicleMake,VehicleModel,Total,PASS,PASS %,FAIL,FAIL %,Vehicle and Safety Equipment,Vehicle and Safety Equipment %,Lighting and Electrical,Lighting and Electrical %,Steering and Suspension,Steering and Suspension %,Braking Equipment,Braking Equipment %,Wheels and Tyres,Wheels and Tyres %,"Engine, Noise and Exhaust","Engine, Noise and Exhaust %",Chassis and Body,Chassis and Body %,Side Slip Test,Side Slip Test %,Suspension Test,Suspension Test %,Light test,Light test %,Brake Test,Brake Test %,Emmissions,Emmissions %,OTHER,OTHER %,Incompletable,Incompletable %
FIAT,500C,6.0,1.0,16.6667,5.0,83.3333,1.0,16.6667,1.0,16.6667,1.0,16.6667,0.0,0.0,4.0,66.6667,0.0,0.0,1.0,16.6667,1.0,16.6667,0.0,0.0,2.0,33.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIAT,BARCHETTA,6.0,1.0,16.6667,5.0,83.3333,1.0,16.6667,2.0,33.3333,1.0,16.6667,0.0,0.0,2.0,33.3333,1.0,16.6667,2.0,33.3333,1.0,16.6667,0.0,0.0,0.0,0.0,1.0,16.6667,1.0,16.6667,0.0,0.0,0.0,0.0
FIAT,BRAVA,151.0,27.0,17.8808,124.0,82.1192,22.0,14.5695,40.0,26.4901,39.0,25.8278,49.0,32.4503,28.0,18.543,14.0,9.2715,43.0,28.4768,31.0,20.5298,10.0,6.6225,9.0,5.9603,53.0,35.0993,31.0,20.5298,0.0,0.0,0.0,0.0
FIAT,BRAVO,639.0,347.0,54.3036,292.0,45.6964,53.0,8.2942,76.0,11.8936,75.0,11.7371,38.0,5.9468,109.0,17.0579,26.0,4.0689,14.0,2.1909,53.0,8.2942,33.0,5.1643,26.0,4.0689,60.0,9.3897,39.0,6.1033,2.0,0.313,0.0,0.0
FIAT,CINQUECENTO,143.0,53.0,37.0629,90.0,62.9371,29.0,20.2797,36.0,25.1748,11.0,7.6923,21.0,14.6853,17.0,11.8881,21.0,14.6853,26.0,18.1818,9.0,6.2937,5.0,3.4965,12.0,8.3916,28.0,19.5804,15.0,10.4895,0.0,0.0,1.0,0.6993
FIAT,COUPE,28.0,10.0,35.7143,18.0,64.2857,2.0,7.1429,6.0,21.4286,11.0,39.2857,7.0,25.0,1.0,3.5714,2.0,7.1429,4.0,14.2857,8.0,28.5714,4.0,14.2857,4.0,14.2857,6.0,21.4286,0.0,0.0,0.0,0.0,0.0,0.0
FIAT,CROMA,69.0,29.0,42.029,40.0,57.971,9.0,13.0435,11.0,15.942,30.0,43.4783,3.0,4.3478,14.0,20.2899,1.0,1.4493,2.0,2.8986,15.0,21.7391,19.0,27.5362,9.0,13.0435,4.0,5.7971,3.0,4.3478,0.0,0.0,0.0,0.0
FIAT,DOBLO,815.0,376.0,46.135,439.0,53.865,94.0,11.5337,123.0,15.092,169.0,20.7362,29.0,3.5583,91.0,11.1656,44.0,5.3988,17.0,2.0859,117.0,14.3558,67.0,8.2209,84.0,10.3067,38.0,4.6626,70.0,8.589,0.0,0.0,17.0,2.0859
FIAT,GRANDE PUNTO,2732.0,1519.0,55.6003,1213.0,44.3997,346.0,12.6647,443.0,16.2152,294.0,10.7613,58.0,2.123,249.0,9.1142,70.0,2.5622,60.0,2.1962,149.0,5.4539,179.0,6.552,214.0,7.8331,133.0,4.8682,106.0,3.8799,9.0,0.3294,0.0,0.0
FIAT,IDEA,220.0,95.0,43.1818,125.0,56.8182,32.0,14.5455,34.0,15.4545,34.0,15.4545,13.0,5.9091,37.0,16.8182,36.0,16.3636,18.0,8.1818,28.0,12.7273,15.0,6.8182,15.0,6.8182,19.0,8.6364,11.0,5.0,1.0,0.4545,0.0,0.0
FIAT,MAREA,80.0,22.0,27.5,58.0,72.5,17.0,21.25,22.0,27.5,16.0,20.0,16.0,20.0,11.0,13.75,9.0,11.25,16.0,20.0,16.0,20.0,2.0,2.5,7.0,8.75,22.0,27.5,9.0,11.25,1.0,1.25,0.0,0.0
FIAT,MULTIPLA,293.0,67.0,22.8669,226.0,77.1331,54.0,18.43,94.0,32.0819,127.0,43.3447,51.0,17.4061,64.0,21.843,45.0,15.3584,19.0,6.4846,107.0,36.5188,40.0,13.6519,21.0,7.1672,81.0,27.6451,43.0,14.6758,2.0,0.6826,0.0,0.0
FIAT,OTHER,126.0,43.0,34.127,83.0,65.873,19.0,15.0794,27.0,21.4286,36.0,28.5714,16.0,12.6984,19.0,15.0794,11.0,8.7302,14.0,11.1111,27.0,21.4286,8.0,6.3492,10.0,7.9365,18.0,14.2857,16.0,12.6984,1.0,0.7937,1.0,0.7937
FIAT,PANDA,3014.0,1689.0,56.0385,1325.0,43.9615,252.0,8.361,389.0,12.9064,436.0,14.4658,76.0,2.5216,394.0,13.0723,69.0,2.2893,44.0,1.4599,348.0,11.5461,127.0,4.2137,110.0,3.6496,285.0,9.4559,98.0,3.2515,17.0,0.564,1.0,0.0332
FIAT,PUNTO,10610.0,3819.0,35.9943,6791.0,64.0057,1910.0,18.0019,2332.0,21.9793,1682.0,15.853,968.0,9.1235,1651.0,15.5608,1195.0,11.263,1922.0,18.115,786.0,7.4081,821.0,7.738,925.0,8.7182,1505.0,14.1847,1319.0,12.4317,55.0,0.5184,3.0,0.0283
FIAT,PUNTO EVO,13.0,10.0,76.9231,3.0,23.0769,0.0,0.0,1.0,7.6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.6923,0.0,0.0,1.0,7.6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIAT,QUBO,80.0,52.0,65.0,28.0,35.0,6.0,7.5,1.0,1.25,7.0,8.75,1.0,1.25,7.0,8.75,1.0,1.25,0.0,0.0,3.0,3.75,11.0,13.75,1.0,1.25,0.0,0.0,1.0,1.25,0.0,0.0,1.0,1.25
FIAT,SCUDO,514.0,156.0,30.3502,358.0,69.6498,100.0,19.4553,161.0,31.323,152.0,29.572,59.0,11.4786,91.0,17.7043,103.0,20.0389,52.0,10.1167,148.0,28.7938,19.0,3.6965,44.0,8.5603,75.0,14.5914,52.0,10.1167,1.0,0.1946,1.0,0.1946
FIAT,SEDICI,151.0,95.0,62.9139,56.0,37.0861,5.0,3.3113,15.0,9.9338,23.0,15.2318,6.0,3.9735,6.0,3.9735,5.0,3.3113,3.0,1.9868,21.0,13.9073,16.0,10.596,1.0,0.6623,6.0,3.9735,1.0,0.6623,0.0,0.0,0.0,0.0
FIAT,SEICENTO,1216.0,405.0,33.3059,811.0,66.6941,197.0,16.2007,343.0,28.2072,69.0,5.6743,260.0,21.3816,147.0,12.0888,120.0,9.8684,93.0,7.648,65.0,5.3454,43.0,3.5362,128.0,10.5263,384.0,31.5789,100.0,8.2237,10.0,0.8224,2.0,0.1645
FIAT,STILO,1703.0,502.0,29.4774,1201.0,70.5226,298.0,17.4985,534.0,31.3564,518.0,30.4169,143.0,8.3969,374.0,21.9612,228.0,13.3881,45.0,2.6424,415.0,24.3688,153.0,8.9841,358.0,21.0217,195.0,11.4504,187.0,10.9806,12.0,0.7046,1.0,0.0587
FIAT,TIPO,7.0,1.0,14.2857,6.0,85.7143,1.0,14.2857,0.0,0.0,2.0,28.5714,0.0,0.0,0.0,0.0,2.0,28.5714,1.0,14.2857,2.0,28.5714,0.0,0.0,0.0,0.0,4.0,57.1429,0.0,0.0,0.0,0.0,0.0,0.0
FIAT,ULYSSE,57.0,23.0,40.3509,34.0,59.6491,12.0,21.0526,13.0,22.807,11.0,19.2982,6.0,10.5263,9.0,15.7895,9.0,15.7895,2.0,3.5088,13.0,22.807,3.0,5.2632,0.0,0.0,10.0,17.5439,1.0,1.7544,0.0,0.0,0.0,0.0
FIAT,UNO,13.0,2.0,15.3846,11.0,84.6154,3.0,23.0769,3.0,23.0769,3.0,23.0769,1.0,7.6923,2.0,15.3846,0.0,0.0,8.0,61.5385,2.0,15.3846,0.0,0.0,2.0,15.3846,2.0,15.3846,1.0,7.6923,0.0,0.0,0.0,0.0
FORD,B-MAX,73.0,61.0,83.5616,12.0,16.4384,1.0,1.3699,4.0,5.4795,2.0,2.7397,1.0,1.3699,1.0,1.3699,0.0,0.0,0.0,0.0,2.0,2.7397,0.0,0.0,0.0,0.0,1.0,1.3699,3.0,4.1096,0.0,0.0,0.0,0.0
FORD,C MAX,1096.0,777.0,70.8942,319.0,29.1058,49.0,4.4708,80.0,7.2993,77.0,7.0255,11.0,1.0036,87.0,7.938,32.0,2.9197,6.0,0.5474,60.0,5.4745,10.0,0.9124,68.0,6.2044,12.0,1.0949,40.0,3.6496,3.0,0.2737,0.0,0.0
FORD,CAPRI,57.0,20.0,35.0877,37.0,64.9123,12.0,21.0526,11.0,19.2982,10.0,17.5439,8.0,14.0351,8.0,14.0351,2.0,3.5088,16.0,28.0702,10.0,17.5439,4.0,7.0175,9.0,15.7895,12.0,21.0526,7.0,12.2807,0.0,0.0,0.0,0.0
FORD,CORTINA,21.0,10.0,47.619,11.0,52.381,3.0,14.2857,6.0,28.5714,2.0,9.5238,0.0,0.0,2.0,9.5238,1.0,4.7619,3.0,14.2857,3.0,14.2857,0.0,0.0,0.0,0.0,5.0,23.8095,2.0,9.5238,0.0,0.0,0.0,0.0
FORD,COUGAR,33.0,12.0,36.3636,21.0,63.6364,3.0,9.0909,6.0,18.1818,6.0,18.1818,8.0,24.2424,5.0,15.1515,0.0,0.0,5.0,15.1515,2.0,6.0606,3.0,9.0909,1.0,3.0303,10.0,30.303,3.0,9.0909,0.0,0.0,0.0,0.0
FORD,ESCORT,599.0,187.0,31.2187,412.0,68.7813,94.0,15.6928,95.0,15.8598,115.0,19.1987,63.0,10.5175,83.0,13.8564,80.0,13.3556,231.0,38.5643,88.0,14.6912,44.0,7.3456,17.0,2.8381,114.0,19.0317,92.0,15.3589,3.0,0.5008,2.0,0.3339
FORD,ESCORT RS TURBO,10.0,7.0,70.0,3.0,30.0,1.0,10.0,1.0,10.0,2.0,20.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,0.0,0.0,1.0,10.0,1.0,10.0,1.0,10.0,2.0,20.0,0.0,0.0
FORD,FIESTA,36153.0,18229.0,50.4218,17924.0,49.5782,3405.0,9.4183,6732.0,18.6209,4062.0,11.2356,3971.0,10.9839,5224.0,14.4497,1918.0,5.3052,4362.0,12.0654,2405.0,6.6523,1955.0,5.4076,1555.0,4.3012,5101.0,14.1095,1467.0,4.0578,122.0,0.3375,6.0,0.0166
FORD,FIESTA 1.25 ZETEC,8.0,7.0,87.5,1.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FORD,FIESTA ARGENTO 1.25,1182.0,675.0,57.1066,507.0,42.8934,95.0,8.0372,213.0,18.0203,118.0,9.9831,112.0,9.4755,152.0,12.8596,37.0,3.1303,83.0,7.022,84.0,7.1066,54.0,4.5685,55.0,4.6531,119.0,10.0677,30.0,2.5381,2.0,0.1692,0.0,0.0
FORD,FOCUS,83832.0,38088.0,45.4337,45744.0,54.5663,7840.0,9.352,17243.0,20.5685,15038.0,17.9383,5695.0,6.7933,12908.0,15.3975,3053.0,3.6418,6652.0,7.9349,12190.0,14.541,4682.0,5.585,7997.0,9.5393,8385.0,10.0021,5492.0,6.5512,350.0,0.4175,32.0,0.0382
FORD,FOCUS C-MAX,1057.0,455.0,43.0464,602.0,56.9536,82.0,7.7578,175.0,16.5563,250.0,23.6518,36.0,3.4059,169.0,15.9886,71.0,6.7171,17.0,1.6083,184.0,17.4078,98.0,9.2715,138.0,13.0558,48.0,4.5412,84.0,7.947,1.0,0.0946,0.0,0.0
FORD,FUSION,2665.0,1201.0,45.0657,1464.0,54.9343,293.0,10.9944,754.0,28.2927,194.0,7.2795,250.0,9.3809,482.0,18.0863,103.0,3.8649,78.0,2.9268,114.0,4.2777,147.0,5.5159,131.0,4.9156,287.0,10.7692,181.0,6.7917,6.0,0.2251,0.0,0.0
FORD,GALAXY,6833.0,2573.0,37.6555,4260.0,62.3445,1018.0,14.8983,1753.0,25.6549,1551.0,22.6987,955.0,13.9763,1072.0,15.6886,903.0,13.2153,620.0,9.0736,1231.0,18.0155,439.0,6.4247,634.0,9.2785,1145.0,16.7569,736.0,10.7713,19.0,0.2781,4.0,0.0585
FORD,GRANADA,34.0,20.0,58.8235,14.0,41.1765,5.0,14.7059,3.0,8.8235,5.0,14.7059,1.0,2.9412,1.0,2.9412,1.0,2.9412,8.0,23.5294,2.0,5.8824,1.0,2.9412,3.0,8.8235,4.0,11.7647,1.0,2.9412,0.0,0.0,0.0,0.0
FORD,GRAND C-MAX,303.0,223.0,73.5974,80.0,26.4026,19.0,6.2706,13.0,4.2904,5.0,1.6502,3.0,0.9901,31.0,10.231,9.0,2.9703,2.0,0.6601,6.0,1.9802,0.0,0.0,9.0,2.9703,6.0,1.9802,3.0,0.9901,0.0,0.0,0.0,0.0
FORD,KA,3016.0,1282.0,42.5066,1734.0,57.4934,351.0,11.6379,529.0,17.5398,688.0,22.8117,271.0,8.9854,447.0,14.821,47.0,1.5584,867.0,28.7467,423.0,14.0252,300.0,9.9469,179.0,5.935,378.0,12.5332,44.0,1.4589,19.0,0.63,1.0,0.0332
FORD,KA 3,13.0,0.0,0.0,13.0,100.0,4.0,30.7692,4.0,30.7692,4.0,30.7692,0.0,0.0,5.0,38.4615,2.0,15.3846,6.0,46.1538,4.0,30.7692,1.0,7.6923,1.0,7.6923,0.0,0.0,1.0,7.6923,0.0,0.0,0.0,0.0
FORD,KA2,218.0,55.0,25.2294,163.0,74.7706,32.0,14.6789,42.0,19.2661,54.0,24.7706,24.0,11.0092,51.0,23.3945,7.0,3.211,115.0,52.7523,39.0,17.8899,22.0,10.0917,12.0,5.5046,61.0,27.9817,16.0,7.3394,2.0,0.9174,0.0,0.0
FORD,KUGA,1213.0,782.0,64.4683,431.0,35.5317,55.0,4.5342,119.0,9.8104,107.0,8.8211,14.0,1.1542,81.0,6.6777,35.0,2.8854,9.0,0.742,19.0,1.5664,66.0,5.4411,108.0,8.9035,9.0,0.742,15.0,1.2366,1.0,0.0824,4.0,0.3298
FORD,MAVERICK,7.0,2.0,28.5714,5.0,71.4286,1.0,14.2857,2.0,28.5714,0.0,0.0,1.0,14.2857,3.0,42.8571,0.0,0.0,2.0,28.5714,0.0,0.0,1.0,14.2857,0.0,0.0,1.0,14.2857,1.0,14.2857,0.0,0.0,0.0,0.0
FORD,MONDEO,25446.0,11331.0,44.5296,14115.0,55.4704,2280.0,8.9602,5714.0,22.4554,4719.0,18.5452,3181.0,12.501,3756.0,14.7607,1277.0,5.0185,874.0,3.4347,3263.0,12.8232,1669.0,6.559,2269.0,8.9169,3642.0,14.3127,1890.0,7.4275,132.0,0.5187,7.0,0.0275
FORD,MONDEO LX,23.0,9.0,39.1304,14.0,60.8696,0.0,0.0,6.0,26.087,7.0,30.4348,0.0,0.0,1.0,4.3478,1.0,4.3478,1.0,4.3478,7.0,30.4348,1.0,4.3478,7.0,30.4348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FORD,ORION,10.0,2.0,20.0,8.0,80.0,1.0,10.0,0.0,0.0,1.0,10.0,1.0,10.0,2.0,20.0,1.0,10.0,4.0,40.0,3.0,30.0,0.0,0.0,1.0,10.0,4.0,40.0,2.0,20.0,0.0,0.0,0.0,0.0
FORD,OTHER,1071.0,411.0,38.3754,660.0,61.6246,236.0,22.0355,265.0,24.7432,151.0,14.099,106.0,9.8973,191.0,17.8338,62.0,5.789,155.0,14.4725,110.0,10.2708,58.0,5.4155,80.0,7.4697,153.0,14.2857,78.0,7.2829,8.0,0.747,1.0,0.0934
FORD,PROBE,7.0,1.0,14.2857,6.0,85.7143,2.0,28.5714,5.0,71.4286,2.0,28.5714,1.0,14.2857,1.0,14.2857,1.0,14.2857,3.0,42.8571,2.0,28.5714,0.0,0.0,2.0,28.5714,1.0,14.2857,2.0,28.5714,0.0,0.0,0.0,0.0
FORD,PUMA,534.0,150.0,28.0899,384.0,71.9101,76.0,14.2322,100.0,18.7266,113.0,21.161,131.0,24.5318,97.0,18.1648,65.0,12.1723,183.0,34.2697,72.0,13.4831,45.0,8.427,39.0,7.3034,162.0,30.3371,49.0,9.176,4.0,0.7491,0.0,0.0
FORD,SCORPIO,35.0,17.0,48.5714,18.0,51.4286,4.0,11.4286,5.0,14.2857,7.0,20.0,3.0,8.5714,5.0,14.2857,0.0,0.0,10.0,28.5714,4.0,11.4286,1.0,2.8571,0.0,0.0,6.0,17.1429,4.0,11.4286,0.0,0.0,0.0,0.0
FORD,SIERRA,148.0,61.0,41.2162,87.0,58.7838,28.0,18.9189,33.0,22.2973,38.0,25.6757,22.0,14.8649,30.0,20.2703,20.0,13.5135,40.0,27.027,31.0,20.9459,9.0,6.0811,12.0,8.1081,29.0,19.5946,21.0,14.1892,0.0,0.0,0.0,0.0
FORD,S-MAX,3104.0,1717.0,55.3157,1387.0,44.6843,271.0,8.7307,528.0,17.0103,422.0,13.5954,78.0,2.5129,303.0,9.7616,99.0,3.1894,41.0,1.3209,377.0,12.1456,132.0,4.2526,247.0,7.9575,73.0,2.3518,225.0,7.2487,15.0,0.4832,0.0,0.0
FORD,STREETKA,31.0,12.0,38.7097,19.0,61.2903,3.0,9.6774,6.0,19.3548,5.0,16.129,2.0,6.4516,7.0,22.5806,1.0,3.2258,6.0,19.3548,4.0,12.9032,3.0,9.6774,1.0,3.2258,3.0,9.6774,2.0,6.4516,0.0,0.0,0.0,0.0
FORD,TOURNEO,370.0,154.0,41.6216,216.0,58.3784,51.0,13.7838,82.0,22.1622,41.0,11.0811,32.0,8.6486,48.0,12.973,36.0,9.7297,48.0,12.973,33.0,8.9189,13.0,3.5135,18.0,4.8649,45.0,12.1622,25.0,6.7568,0.0,0.0,6.0,1.6216
FORD,TRANSIT,243.0,94.0,38.6831,149.0,61.3169,77.0,31.6872,36.0,14.8148,31.0,12.7572,15.0,6.1728,33.0,13.5802,18.0,7.4074,58.0,23.8683,23.0,9.465,8.0,3.2922,9.0,3.7037,24.0,9.8765,15.0,6.1728,1.0,0.4115,0.0,0.0
HOLDEN,OTHER,10.0,5.0,50.0,5.0,50.0,3.0,30.0,0.0,0.0,1.0,10.0,2.0,20.0,3.0,30.0,2.0,20.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
HONDA,ACCORD,7311.0,3540.0,48.4202,3771.0,51.5798,636.0,8.6992,1718.0,23.4988,1581.0,21.6249,504.0,6.8937,909.0,12.4333,278.0,3.8025,247.0,3.3785,1252.0,17.1249,98.0,1.3404,597.0,8.1658,656.0,8.9728,243.0,3.3238,42.0,0.5745,3.0,0.041
HONDA,CIVIC,18950.0,9102.0,48.0317,9848.0,51.9683,2161.0,11.4037,4329.0,22.8443,3407.0,17.9789,1495.0,7.8892,2419.0,12.7652,1049.0,5.5356,1376.0,7.2612,2789.0,14.7177,725.0,3.8259,1469.0,7.752,1849.0,9.7573,1222.0,6.4485,101.0,0.533,14.0,0.0739
HONDA,CR-V SERIES,3605.0,1915.0,53.1207,1690.0,46.8793,342.0,9.4868,712.0,19.7503,532.0,14.7573,253.0,7.018,280.0,7.767,127.0,3.5229,120.0,3.3287,367.0,10.1803,165.0,4.577,181.0,5.0208,232.0,6.4355,143.0,3.9667,18.0,0.4993,18.0,0.4993
HONDA,CRZ,34.0,31.0,91.1765,3.0,8.8235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.8235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HONDA,EDIX,20.0,11.0,55.0,9.0,45.0,1.0,5.0,1.0,5.0,2.0,10.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,5.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HONDA,FIT,557.0,349.0,62.6571,208.0,37.3429,46.0,8.2585,51.0,9.1562,28.0,5.0269,10.0,1.7953,124.0,22.2621,5.0,0.8977,6.0,1.0772,8.0,1.4363,17.0,3.0521,21.0,3.7702,13.0,2.3339,1.0,0.1795,1.0,0.1795,0.0,0.0
HONDA,FREED,34.0,22.0,64.7059,12.0,35.2941,5.0,14.7059,1.0,2.9412,0.0,0.0,0.0,0.0,7.0,20.5882,0.0,0.0,1.0,2.9412,0.0,0.0,1.0,2.9412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HONDA,FR-V,580.0,369.0,63.6207,211.0,36.3793,38.0,6.5517,95.0,16.3793,55.0,9.4828,20.0,3.4483,60.0,10.3448,8.0,1.3793,17.0,2.931,23.0,3.9655,5.0,0.8621,19.0,3.2759,20.0,3.4483,9.0,1.5517,0.0,0.0,0.0,0.0
HONDA,HR-V,1039.0,469.0,45.1396,570.0,54.8604,122.0,11.7421,224.0,21.5592,161.0,15.4957,91.0,8.7584,91.0,8.7584,37.0,3.5611,63.0,6.0635,55.0,5.2936,15.0,1.4437,121.0,11.6458,115.0,11.0683,76.0,7.3147,4.0,0.385,4.0,0.385
HONDA,INSIGHT,681.0,515.0,75.6241,166.0,24.3759,22.0,3.2305,30.0,4.4053,5.0,0.7342,1.0,0.1468,99.0,14.5374,1.0,0.1468,0.0,0.0,0.0,0.0,6.0,0.8811,3.0,0.4405,3.0,0.4405,0.0,0.0,1.0,0.1468,16.0,2.3495
HONDA,INTEGRA,467.0,137.0,29.3362,330.0,70.6638,120.0,25.6959,149.0,31.9058,133.0,28.4797,49.0,10.4925,68.0,14.561,71.0,15.2034,38.0,8.137,94.0,20.1285,34.0,7.2805,65.0,13.9186,79.0,16.9165,108.0,23.1263,1.0,0.2141,0.0,0.0
HONDA,JAZZ,3244.0,2152.0,66.3379,1092.0,33.6621,190.0,5.857,398.0,12.2688,122.0,3.7608,246.0,7.5832,298.0,9.1862,52.0,1.603,70.0,2.1578,82.0,2.5277,29.0,0.894,83.0,2.5586,271.0,8.3539,79.0,2.4353,7.0,0.2158,2.0,0.0617
HONDA,LEGEND,26.0,18.0,69.2308,8.0,30.7692,1.0,3.8462,3.0,11.5385,4.0,15.3846,2.0,7.6923,1.0,3.8462,1.0,3.8462,1.0,3.8462,3.0,11.5385,1.0,3.8462,0.0,0.0,2.0,7.6923,0.0,0.0,0.0,0.0,0.0,0.0
HONDA,MOBILIO,13.0,8.0,61.5385,5.0,38.4615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.7692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HONDA,OTHER,622.0,302.0,48.5531,320.0,51.4469,70.0,11.254,119.0,19.1318,92.0,14.791,52.0,8.3601,68.0,10.9325,39.0,6.2701,54.0,8.6817,55.0,8.8424,22.0,3.537,57.0,9.164,57.0,9.164,28.0,4.5016,2.0,0.3215,1.0,0.1608
HONDA,PRELUDE,113.0,41.0,36.2832,72.0,63.7168,18.0,15.9292,30.0,26.5487,22.0,19.469,6.0,5.3097,14.0,12.3894,10.0,8.8496,10.0,8.8496,21.0,18.5841,3.0,2.6549,12.0,10.6195,23.0,20.354,17.0,15.0442,0.0,0.0,1.0,0.885
HONDA,S2000,118.0,59.0,50.0,59.0,50.0,18.0,15.2542,28.0,23.7288,6.0,5.0847,9.0,7.6271,4.0,3.3898,2.0,1.6949,5.0,4.2373,11.0,9.322,3.0,2.5424,10.0,8.4746,9.0,7.6271,9.0,7.6271,0.0,0.0,0.0,0.0
HONDA,SHUTTLE,6.0,2.0,33.3333,4.0,66.6667,2.0,33.3333,1.0,16.6667,0.0,0.0,0.0,0.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HONDA,STEPWAGON,93.0,56.0,60.2151,37.0,39.7849,10.0,10.7527,10.0,10.7527,8.0,8.6022,1.0,1.0753,17.0,18.2796,1.0,1.0753,2.0,2.1505,3.0,3.2258,4.0,4.3011,3.0,3.2258,2.0,2.1505,1.0,1.0753,0.0,0.0,0.0,0.0
HONDA,STREAM,961.0,454.0,47.2425,507.0,52.7575,117.0,12.1748,172.0,17.898,117.0,12.1748,34.0,3.538,182.0,18.9386,20.0,2.0812,44.0,4.5786,78.0,8.1165,67.0,6.9719,68.0,7.076,34.0,3.538,32.0,3.3299,3.0,0.3122,0.0,0.0
HYUNDAI,ACCENT,5861.0,2127.0,36.2907,3734.0,63.7093,836.0,14.2638,1293.0,22.0611,822.0,14.0249,1203.0,20.5255,957.0,16.3283,830.0,14.1614,515.0,8.7869,519.0,8.8551,292.0,4.9821,319.0,5.4428,1665.0,28.4081,559.0,9.5376,17.0,0.2901,0.0,0.0
HYUNDAI,AMICA,51.0,17.0,33.3333,34.0,66.6667,8.0,15.6863,13.0,25.4902,5.0,9.8039,13.0,25.4902,12.0,23.5294,6.0,11.7647,3.0,5.8824,11.0,21.5686,0.0,0.0,5.0,9.8039,15.0,29.4118,6.0,11.7647,0.0,0.0,0.0,0.0
HYUNDAI,ATOZ,850.0,272.0,32.0,578.0,68.0,151.0,17.7647,242.0,28.4706,140.0,16.4706,155.0,18.2353,208.0,24.4706,95.0,11.1765,59.0,6.9412,149.0,17.5294,10.0,1.1765,79.0,9.2941,221.0,26.0,62.0,7.2941,4.0,0.4706,0.0,0.0
HYUNDAI,COUPE,455.0,248.0,54.5055,207.0,45.4945,29.0,6.3736,63.0,13.8462,35.0,7.6923,22.0,4.8352,59.0,12.967,10.0,2.1978,4.0,0.8791,28.0,6.1538,11.0,2.4176,11.0,2.4176,73.0,16.044,14.0,3.0769,0.0,0.0,0.0,0.0
HYUNDAI,COUPE FX,28.0,7.0,25.0,21.0,75.0,3.0,10.7143,9.0,32.1429,1.0,3.5714,4.0,14.2857,9.0,32.1429,2.0,7.1429,2.0,7.1429,1.0,3.5714,2.0,7.1429,2.0,7.1429,6.0,21.4286,2.0,7.1429,1.0,3.5714,0.0,0.0
HYUNDAI,ELANTRA,284.0,100.0,35.2113,184.0,64.7887,39.0,13.7324,54.0,19.0141,29.0,10.2113,54.0,19.0141,39.0,13.7324,32.0,11.2676,20.0,7.0423,19.0,6.6901,6.0,2.1127,35.0,12.3239,90.0,31.6901,40.0,14.0845,0.0,0.0,0.0,0.0
HYUNDAI,GETZ,2316.0,1142.0,49.3092,1174.0,50.6908,188.0,8.1174,406.0,17.5302,170.0,7.3402,189.0,8.1606,271.0,11.7012,295.0,12.7375,121.0,5.2245,72.0,3.1088,122.0,5.2677,114.0,4.9223,194.0,8.3765,269.0,11.6149,10.0,0.4318,1.0,0.0432
HYUNDAI,GRANDEUR,8.0,4.0,50.0,4.0,50.0,0.0,0.0,3.0,37.5,1.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.0,0.0,1.0,12.5,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
HYUNDAI,I10,862.0,637.0,73.8979,225.0,26.1021,38.0,4.4084,85.0,9.8608,26.0,3.0162,6.0,0.6961,71.0,8.2367,7.0,0.8121,5.0,0.58,20.0,2.3202,5.0,0.58,20.0,2.3202,29.0,3.3643,4.0,0.464,2.0,0.232,0.0,0.0
